id,rid,grad_yr,type,type2,parent,degree,major,spouse_type,spouse_type2,median_income,re_val,title,affinity,latest_date,pldg_blc,cons_giving,fy16,fy15,fy14,ttl_giving,low_rating,high_rating
113457,113591,1980,I     ,A     , ,BBA   ,Business General,      ,      ,58814,270160,President                                         ,0, ,0,0,0,0,0,0,15000,24999
113515,113588,1987,I     ,A     ,Parent,BS    ,Criminal Justice,      ,      ,55297,158400,Sergeant                                          ,2, ,0,0,0,0,0,0,10000,50000
113538,113789,1987,I     ,A     , ,BS    ,GRP SS Psych,      ,      ,64696,166000,Teacher                                           ,1, ,0,0,0,0,0,0,10000,50000
113816,113829,1988,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,76701,105000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
113880,114106,1994,I     ,A     , ,BBA   ,Accounting,      ,      ,40808,140000,Accountant                                        ,9,11/11/2009,0,0,0,0,0,1225,10000,50000
114448,114662,2003,I     ,A     , ,MSW   ,Social Work,      ,      ,64696,96500,Manager of Case Management                        ,0, ,0,0,0,0,0,0,1000,10000
114530,114740,2001,I     ,A     , ,BA    ,English Language and Literature,I     ,A     ,45190,99500,High School English Teacher                       ,2, ,0,0,0,0,0,0,1000,10000
114545,114615,2001,I     ,A     , ,BBA   ,Finance,      ,      ,52863,105744,                                                  ,0, ,0,0,0,0,0,0,10000,50000
114764,114944,1973,I     ,A     , ,BBA   ,Business General,      ,      ,54656,128200,                                                  ,0, ,0,0,0,0,0,0,10000,50000
114779,114991,1981,I     ,A     , ,BS    ,Geology,      ,      ,46063,78000,                                                  ,6,10/15/2015,0,2,25,25,25,170,10000,50000
114805,114820,1997,I     ,A     , ,MED   ,General Education,      ,      ,118761,562800,                                                  ,2, ,0,0,0,0,0,0,25000,49999
114833,114959,1984,I     ,A     , ,MST   ,Taxation,      ,      ,73078,635000,CFO                                               ,2, ,0,0,0,0,0,0,10000,50000
114854,115103,1976,I     ,A     , ,MBA   ,Finance,      ,      ,122280,1112538,"Writer, Editor                                    ",2, ,0,0,0,0,0,0,100000,250000
114872,115097,1987,I     ,A     ,Parent,BBA   ,Management,      ,      ,57262,174000,Engrg  Tech                                       ,1, ,0,0,0,0,0,0,10000,50000
114924,115178,1973,I     ,A     , ,BS    ,Social Relations,      ,      ,39210,116400,                                                  ,0, ,0,0,0,0,0,0,1000,10000
114970,115150,1980,I     ,A     , ,BM    ,Music,I     ,I     ,65260,249600,Fashion Consultant                                ,5,10/25/2010,0,0,0,0,0,495,10000,50000
114989,115014,1977,I     ,A     ,Parent,BA    ,Mathematics,      ,      ,40731,10200,                                                  ,1, ,0,0,0,0,0,0,1000,10000
115069,115190,2002,I     ,A     , ,MED   ,General Education,      ,      ,47563,134000,4th Grade Teacher                                 ,0, ,0,0,0,0,0,0,10000,50000
115158,115203,1978,I     ,A     , ,BA    ,Art,      ,      ,34212,128000,Associate Professor                               ,2, ,0,0,0,0,0,0,1000,10000
115278,115363,1980,I     ,A     , ,BBA   ,Marketing,      ,      ,104325,181220,Director of Sponsorship Sales                     ,5,4/19/2012,0,0,0,0,0,1400,10000,50000
115292,115500,1986,I     ,A     , ,BA    ,Liberal Studies,      ,      ,41818,89200,                                                  ,0, ,0,0,0,0,0,0,10000,50000
115353,115569,1984,I     ,A     ,Parent,BS    ,Criminal Justice,      ,      ,70507,180600,                                                  ,2, ,0,0,0,0,0,0,10000,50000
115388,115565,1987,I     ,A     , ,MBA   ,Management,      ,      ,65260,181000,Human Resources Labor Relations Generalist        ,2, ,0,0,0,0,0,0,10000,50000
115486,115727,1983,I     ,A     ,Parent,BSN   ,Nursing,I     ,A     ,88853,284000,Certified Disease Management                      ,9,3/19/2015,0,12,0,50,80,1190,10000,50000
115938,116005,2002,I     ,A     , ,BS    ,Film and Video,      ,      ,32110,170000,Planetarium Manager                               ,2, ,0,0,0,0,0,0,10000,50000
116033,116209,2002,I     ,A     , ,BA    ,English Language and Literature,      ,      ,51587,82000,Spanish Teacher                                   ,0,12/5/2006,0,0,0,0,0,5,1000,10000
116193,116440,1992,I     ,A     , ,BBA   ,Marketing,      ,      ,54921,74190,Director of Operations                            ,2, ,0,0,0,0,0,0,10000,50000
116503,116630,2005,I     ,A     , ,BS    ,Communications,      ,      ,34692,79500,Auditor                                           ,0, ,0,0,0,0,0,0,1000,10000
116510,116571,2002,I     ,A     , ,BA    ,Communications,      ,      ,57859,154800,Musician                         ,0, ,0,0,0,0,0,0,10000,14999
116670,116769,2002,I     ,A     , ,BS    ,Criminal Justice,      ,      ,39210,95900,Case Manager                                      ,1, ,0,0,0,0,0,0,1000,10000
117249,117253,1982,I     ,A     , ,BS    ,Psychology,      ,      ,20151,277766,General Manager                                   ,2, ,0,0,0,0,0,0,10000,50000
117411,117482,1983,I     ,A     , ,BS    ,Nursing,      ,      ,56890,182600,RN                                                ,1, ,0,0,0,0,0,0,10000,50000
117493,117535,1991,I     ,A     , ,BS    ,Biology,      ,      ,40189,76485,                                                  ,1, ,0,0,0,0,0,0,1000,10000
117494,117533,1986,I     ,I     , ,      , ,      ,      ,53249,652406,Teacher                                           ,0,10/24/2004,0,0,0,0,0,50,25000,49999
117499,117706,1990,I     ,A     ,Parent,BS    ,Art,      ,      ,67412,238200,Producer                                          ,0, ,0,0,0,0,0,0,10000,50000
117657,117817,2000,I     ,A     , ,BBA   ,Marketing,      ,      ,73424,552411,President                                         ,1, ,0,0,0,0,0,0,0,0
117711,117773,1990,I     ,A     , ,BBA   ,International Business,      ,      ,40289,153000,Stay at Home Mom                                  ,9,10/20/2015,50,0,50,0,0,275,10000,50000
117788,117796,2002,I     ,A     ,Parent,BBA   ,Marketing,      ,      ,54233,160591,Owner                                             ,1, ,0,0,0,0,0,0,25000,49999
118225,118302,2002,I     ,A     , ,BS    ,Physical Education,      ,      ,66232,36270,Contract Employee                                 ,1, ,0,0,0,0,0,0,10000,50000
118288,118304,2002,I     ,A     , ,MED   ,General Education,      ,      ,29588,177000,2nd Teacher                                       ,2, ,0,0,0,0,0,0,10000,50000
118298,118371,1998,I     ,A     , ,BS    ,Computer Science,      ,      ,44291,135000,Computer Programer                                ,2, ,0,0,0,0,0,0,10000,50000
118348,118438,1989,I     ,A     , ,BS    ,Biomedical Sciences,      ,      ,53945,210221,                                                  ,3,8/2/2012,0,0,0,0,0,100,10000,50000
118410,118640,1980,I     ,A     , ,MED   ,Special Education,      ,      ,54446,55800,Special Ed Supv.                                  ,0, ,0,0,0,0,0,0,10000,50000
118536,118635,1977,I     ,A     , ,BBA   ,Marketing,      ,      ,120159,519397,Regional Sales Manager                            ,1, ,0,0,0,0,0,0,10000,50000
118722,118854,1984,I     ,A     , ,BS    ,Chemistry,I     ,I     ,56890,223707,Plant Manager                                     ,8,11/7/2015,0,10,350,250,150,1975,10000,50000
118758,118842,1989,I     ,A     , ,BS    ,Natural Sciences,      ,      ,75616,199000,Capt. Fire Dept.                                  ,5, ,0,0,0,0,0,0,10000,50000
118808,118971,1991,I     ,A     , ,BS    ,Criminal Justice,      ,      ,64696,505571,Vice President                                    ,2,3/24/1993,0,0,0,0,0,25,50000,99999
119102,119178,1996,I     ,A     , ,BS    ,GRP SS Psych,      ,      ,46515,295000,Teacher                                           ,2, ,0,0,0,0,0,0,0,74449
119193,119317,2009,I     ,A     , ,BA    ,English Language and Literature,S     ,I     ,40968,122500,Tchr                                              ,7,9/11/2015,0,5,125,262,266,1170,1000,10000
119468,119596,1985,S     ,A     , ,BS    ,Liberal Studies,      ,      ,43580,50700,Office Coordinator                                ,12,6/23/2015,0,0,0,25,0,65,10000,50000
119530,119645,2005,I     ,A     ,Parent,BS    ,Communications,      ,      ,57262,503206,Owner                                             ,1, ,0,0,0,0,0,0,25000,49999
119985,120053,2003,I     ,A     , ,BM    ,Music,      ,      ,51830,184600,Vocalist                                          ,2, ,0,0,0,0,0,0,10000,50000
120066,120283,2000,I     ,A     , ,BS    ,Information Systems,I     ,A     ,29883,160350,                                                  ,2, ,0,0,0,0,0,0,10000,50000
120077,120146,1984,I     ,A     , ,MPA   ,Public Administration,      ,      ,34804,105000,                                                  ,1, ,0,0,0,0,0,0,1000,10000
120261,120434,1989,I     ,A     ,Parent,BBA   ,Accounting,      ,      ,48616,212955,Superintendent                                    ,3, ,0,0,0,0,0,0,0,57460
120423,120530,1983,I     ,A     , ,BBA   ,Accounting,      ,      ,57859,583849,                                                  ,0, ,0,0,0,0,0,0,50000,99999
120487,120738,1976,I     ,A     , ,BS    ,Nursing,      ,      ,55297,133401,RN                                                ,5,10/29/2014,0,2,0,25,25,190,10000,50000
120585,120688,1996,I     ,A     ,Parent,BS    ,Physics,      ,      ,57859,143400,Teacher                                           ,1, ,0,0,0,0,0,0,10000,50000
120712,120722,2000,I     ,A     , ,BS    ,Health Science,      ,      ,62591,163000,Physical Therapist                                ,1,11/18/2008,0,0,0,0,0,50,10000,50000
120860,120954,1985,I     ,A     , ,BS    ,Computer Science,I     ,A     ,70877,506000,Release Engineer                                  ,2, ,0,0,0,0,0,0,0,59801
121107,121300,2004,I     ,A     , ,BS    ,Psychology,      ,      ,72091,102290,                                                  ,2, ,0,0,0,0,0,0,10000,50000
121154,121308,2004,I     ,A     , ,BSE   ,Engineering,      ,      ,51291,140000,Engineering Manager                               ,6, ,0,0,0,0,0,0,10000,50000
121399,121542,2001,I     ,A     , ,BBA   ,Accounting,      ,      ,42181,164000,Co-Founder                                        ,3, ,0,0,0,0,0,0,10000,50000
121710,121940,2002,I     ,A     , ,MBA   ,Business General,      ,      ,43889,179600,Sr. Industrial Engineer                           ,1, ,0,0,0,0,0,0,10000,50000
121723,121903,2001,I     ,A     , ,BS    ,Criminal Justice,      ,      ,37453,88000,Sherriff                                          ,2, ,0,0,0,0,0,0,1000,10000
121730,121860,2005,I     ,A     , ,BA    ,Spanish,      ,      ,43889,166800,                                                  ,2, ,0,0,0,0,0,0,10000,50000
121783,121923,1995,I     ,A     , ,BBA   ,Management,      ,      ,65260,156000,Licensed Personal Banker                          ,1, ,0,0,0,0,0,0,10000,50000
121792,121954,1979,I     ,A     , ,BS    ,Psychology,I     ,A     ,58814,144500,Licenceing                                        ,2,10/14/2009,0,0,0,0,0,225,10000,50000
121922,122049,1987,I     ,A     ,Parent,BS    ,Criminal Justice,      ,      ,40808,130200,Retired                                           ,2, ,0,0,0,0,0,0,10000,50000
122048,122262,1986,I     ,A     , ,BS    ,Computer Science,      ,      ,65714,434901,                                                  ,1, ,0,0,0,0,0,0,10000,50000
122148,122370,1980,I     ,A     , ,BS    ,Nursing,      ,      ,53249,239400,Registered Nurse                                  ,1, ,0,0,0,0,0,0,10000,50000
122252,122301,1981,I     ,A     , ,BS    ,Chemistry,      ,      ,37453,84100,Self-Employed-Farmer                              ,2, ,0,0,0,0,0,0,10000,50000
122257,122281,1977,I     ,A     , ,MED   ,Reading,I     ,P     ,53249,236400,2nd Grade Teacher                                 ,5,3/4/2004,0,0,0,0,0,1895,10000,50000
122271,122342,1976,I     ,A     , ,BS    ,Special Education,I     ,A     ,70507,178000,                                                  ,1, ,0,0,0,0,0,0,10000,50000
122343,122395,2004,I     ,A     , ,BS    ,History,I     ,A     ,88853,50730,                                                  ,1, ,0,0,0,0,0,0,10000,50000
122385,122568,1986,I     ,A     , ,MED   ,Special Education,      ,      ,59324,53450,Resource Room                                     ,0, ,0,0,0,0,0,0,10000,50000
122700,122867,2004,I     ,A     , ,BBA   ,Marketing,      ,      ,66439,945000,President                                         ,1,12/18/2006,0,0,0,0,0,210,250000,500000
122869,123084,1989,I     ,A     , ,BBA   ,Business General,I     ,I     ,48616,154229,                                                  ,7,4/21/2004,0,0,0,0,0,150,10000,14999
122962,123154,1987,I     ,A     , ,BS    ,Psychology,I     ,A     ,42181,78800,Social Worker                                     ,1, ,0,0,0,0,0,0,1000,10000
123196,123353,2003,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,60809,183149,Production Manager                                ,1, ,0,0,0,0,0,0,15000,24999
123216,123426,2001,I     ,A     , ,BBA   ,Accounting,      ,      ,53356,240000,Audit Manager                                     ,1, ,0,0,0,0,0,0,10000,50000
123241,123344,1999,I     ,A     , ,BS    ,Criminal Justice,I     ,A     ,58814,149000,Police Officer                                    ,2, ,0,0,0,0,0,0,10000,50000
123474,123629,1991,I     ,A     , ,BBA   ,Marketing,      ,      ,40808,150000,                                                  ,0,7/12/2006,0,0,0,0,0,20,10000,50000
123492,123562,2006,I     ,A     , ,BBA   ,Management,      ,      ,63384,541000,Division Compliance Director                      ,2,3/19/1999,0,0,0,0,0,525,25000,49999
123643,123683,1968,I     ,A     , ,BA    ,Political Science,      ,      ,42926,55000,Communications Intern                             ,4, ,0,0,0,0,0,0,10000,50000
123862,124105,1988,I     ,A     ,Parent,BA    ,GRO Soc Science,I     ,I     ,65260,474200,                                                  ,2, ,0,0,0,0,0,0,10000,50000
123915,124143,1979,I     ,A     , ,BSW   ,Social Work,      ,      ,66641,186900,Head Nurse Geriatrics                             ,0, ,0,0,0,0,0,0,10000,50000
124104,124272,1979,I     ,A     ,Parent,MSW   ,School Social Work,      ,      ,58814,108400,Clinical Social Worker                            ,2, ,0,0,0,0,0,0,10000,50000
124417,124477,2001,I     ,A     ,Parent,BBA   ,Business General,      ,      ,70507,182600,Owner                                             ,3, ,0,0,0,0,0,0,10000,50000
124533,124563,1984,I     ,A     , ,BBA   ,Marketing,      ,      ,122500,596000,Sales Representative                              ,1, ,0,0,0,0,0,0,25000,49999
124573,124776,2005,I     ,A     , ,BS    ,Geology,      ,      ,116021,492000,Senior Project Manager/Hydrogeologist             ,2, ,0,0,0,0,0,0,10000,50000
124809,124895,2002,I     ,A     , ,BS    ,Physical Education,      ,      ,70507,144600,                                                  ,1, ,0,0,0,0,0,0,10000,50000
124969,125005,2003,I     ,A     , ,BA    ,Criminal Justice,      ,      ,64517,234200,                                                  ,0, ,0,0,0,0,0,0,10000,50000
125219,125465,1978,I     ,A     , ,MED   ,General Education,      ,      ,55297,99000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
125598,125650,1978,I     ,A     , ,BBA   ,Accounting,      ,      ,42181,88200,Accountant                                        ,7,12/14/2011,0,0,0,0,0,2725,1000,10000
125690,125797,1982,I     ,A     , ,BS    ,Legal Administration,      ,      ,57859,204200,Attorney/Certified Public Account                 ,2,11/7/2006,0,0,0,0,0,300,10000,50000
125772,125785,2001,I     ,A     ,Parent,BS    ,Special Education,I     ,A     ,52863,187519,                                                  ,1, ,0,0,0,0,0,0,10000,50000
125804,126023,1984,I     ,A     , ,MED   ,General Education,      ,      ,32110,158600,Teacher                                           ,0, ,0,0,0,0,0,0,250000,500000
125903,126107,1976,I     ,A     , ,BS    ,Psychology,      ,      ,54656,25400,                                                  ,0,6/28/2006,0,0,0,0,0,25,10000,50000
125984,126183,1996,I     ,A     ,Parent,BS    ,Special Education,      ,      ,31645,87700,5th Grade Teacher                                 ,1, ,0,0,0,0,0,0,10000,50000
126137,126314,1988,I     ,A     , ,BS    ,Statistics,I     ,A     ,65260,205000,Service Engineer                                  ,1, ,0,0,0,0,0,0,10000,50000
126164,126235,1982,I     ,A     , ,BS    ,Criminal Justice,      ,      ,68116,203000,Police Ofcr                                       ,1, ,0,0,0,0,0,0,0,49394
126205,126353,1984,I     ,A     , ,BS    ,Biology,      ,      ,65054,421000,Diagnostic Radiologist                            ,2, ,0,0,0,0,0,0,0,0
126331,126508,1984,I     ,A     , ,BBA   ,Accounting,      ,      ,67412,137398,CFO                                               ,1, ,0,0,0,0,0,0,25000,49999
126351,126513,2005,I     ,A     ,Parent,BS    ,Physical Education,      ,      ,57262,254200,                                                  ,2, ,0,0,0,0,0,0,10000,50000
126448,126581,1986,I     ,A     , ,MED   ,Reading,      ,      ,53249,188400,                                                  ,0, ,0,0,0,0,0,0,10000,50000
126456,126616,1997,I     ,A     , ,BBA   ,Marketing,I     ,A     ,29588,265700,"Director, Human Resources                         ",7,12/11/2013,0,0,0,0,1500,1525,10000,50000
126468,126685,1999,I     ,A     , ,BS    ,Computer Science,I     ,A     ,53172,106200,Network Engineer                                  ,1, ,0,0,0,0,0,500,10000,50000
126501,126682,2001,I     ,A     , ,BS    ,Economics,      ,      ,100435,227000,Attorney                                          ,2, ,0,0,0,0,0,0,10000,50000
126724,126939,1994,I     ,A     , ,BS    ,Biology,      ,      ,29960,41700,Adjuct Faculty                                    ,1, ,0,0,0,0,0,0,1000,10000
126730,126807,2004,I     ,A     , ,MBA   ,Business General,      ,      ,92686,683000,North American Director of Sales                  ,1,3/12/1997,0,0,0,0,0,25,50000,99999
126744,126839,2003,I     ,A     , ,BS    ,Physical Education,I     ,A     ,40189,338311,Teacher                                           ,2, ,0,0,0,0,0,0,10000,50000
126759,126834,1998,I     ,A     , ,BA    ,English Language and Literature,      ,      ,46356,122800,1st Grade Teacher                                 ,0, ,0,0,0,0,0,0,10000,50000
126874,127081,2003,I     ,A     , ,BS    ,Biology,      ,      ,74626,167000,Stay at home mom                                  ,2, ,0,0,0,0,0,0,10000,50000
126924,127007,2000,I     ,A     , ,BA    ,International Relations,      ,      ,98750,263220,Managing Director                                 ,9,12/16/2015,0,3,1000,500,1200,4700,10000,50000
126968,127223,2002,I     ,A     , ,BS    ,Criminal Justice,I     ,A     ,47522,279000,                                                  ,2, ,0,0,0,0,0,0,10000,50000
126984,127127,2000,I     ,A     , ,BBA   ,Marketing,I     ,A     ,53356,171500,District Sales Manager                            ,1, ,0,0,0,0,0,0,10000,50000
127097,127239,2001,I     ,A     , ,BS    ,Criminal Justice,      ,      ,61465,145549,Deputy                                            ,2, ,0,0,0,0,0,0,10000,50000
127169,127179,2004,I     ,A     , ,BS    ,Health Science,      ,      ,59135,65400,Director of Activities                            ,2, ,0,0,0,0,0,0,10000,50000
127203,127313,2005,I     ,A     , ,BSE   ,Engineering,      ,      ,64696,175000,                                                  ,1, ,0,0,0,0,0,0,10000,50000
127221,127370,2002,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,55297,139800,High School Teacher                               ,1, ,0,0,0,0,0,0,10000,50000
127224,127283,1982,I     ,A     , ,BA    ,Philosophy,      ,      ,30536,18300,                                                  ,1, ,0,0,0,0,0,0,1000,10000
127510,127755,1978,I     ,A     , ,BAS   ,Hospitality Tourism Mgt,      ,      ,44710,69000,Sales                                             ,2,11/21/2012,0,0,0,0,0,250,1000,10000
127518,127664,1987,I     ,A     , ,BS    ,Sociology,      ,      ,81930,460000,Senior Associate                                  ,11,11/18/2015,0,11,35,45,45,535,10000,50000
127567,127809,1989,I     ,A     , ,BS    ,History,      ,      ,48924,76000,Teacher                                           ,0, ,0,0,0,0,0,0,10000,50000
127600,127656,1977,I     ,A     , ,BS    ,Language Arts,      ,      ,46356,64400,Kindergarten Tchr                                 ,1, ,0,0,0,0,0,0,10000,50000
127681,127738,1979,I     ,A     , ,BS    ,Biology,I     ,A     ,128218,1059322,Gen  Mgr                                          ,1,1/17/2001,0,0,0,0,0,25,100000,249999
127692,127938,2006,I     ,A     ,Parent,BS    ,Criminal Justice,      ,      ,62591,195000,                                                  ,2, ,0,0,0,0,0,0,10000,50000
127734,127928,1989,I     ,A     , ,MED   ,General Education,I     ,I     ,74626,296000,Kindergarden Teacher                              ,1,3/25/2014,0,0,0,0,100,100,10000,50000
127912,128023,1980,I     ,A     , ,BBA   ,Management,      ,      ,68796,198200,Manager Remote Recording Operations               ,0, ,0,0,0,0,0,0,10000,50000
127947,128168,1982,I     ,A     , ,BS    ,Criminal Justice,      ,      ,64517,250400,Detective                                         ,2, ,0,0,0,0,0,0,10000,50000
128000,128217,1981,I     ,A     ,Parent,BBA   ,Marketing,      ,      ,55297,190600,Owner                                             ,1, ,0,0,0,0,0,0,10000,50000
128013,128260,1998,I     ,A     , ,BA    ,Philosophy,      ,      ,116347,299073,Instructor of English Language                    ,1, ,0,0,0,0,0,0,10000,50000
128333,128357,2004,I     ,A     , ,BS    ,Health Science,      ,      ,49380,195000,                                                  ,1, ,0,0,0,0,0,0,15000,24999
128419,128508,2001,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,54921,157120,Legal Prep                                        ,1, ,0,0,0,0,0,0,10000,50000
128697,128738,2003,I     ,A     , ,BS    ,Mathematics,      ,      ,80434,188833,teacher: 6 and 8th grade math                     ,1, ,0,0,0,0,0,0,10000,50000
128802,128867,1993,I     ,A     , ,BBA   ,Finance,I     ,A     ,64517,738555,                                                  ,0, ,0,0,0,0,0,0,50000,99999
128834,128964,1999,I     ,A     , ,BS    ,Mathematics,      ,      ,42926,575000,Data Administrator                                ,0, ,0,0,0,0,0,0,25000,49999
129003,129020,1983,I     ,A     , ,BS    ,Criminal Justice,      ,      ,51406,132500,Assistant Teacher                                 ,1, ,0,0,0,0,0,0,10000,50000
129227,129375,1981,I     ,A     , ,BS    ,Chemistry,      ,      ,47458,273500,                                                  ,7,6/29/2015,0,0,0,50,120,532,10000,50000
129237,129488,1975,I     ,A     , ,BS    ,Psychology,      ,      ,41543,105813,Port Director                                     ,0, ,0,0,0,0,0,0,1000,10000
129251,129480,1987,I     ,A     ,Parent,BS    ,Environmental Studies,      ,      ,47522,157300,                                                  ,1, ,0,0,0,0,0,0,10000,50000
129257,129314,1979,I     ,A     ,Parent,BS    ,Psychology,      ,      ,44913,35800,Juvenile Justice Spec                             ,2, ,0,0,0,0,0,0,1000,10000
129326,129546,1982,I     ,A     ,Parent,BS    ,Psychology,I     ,A     ,56890,147000,Musician                                          ,2, ,0,0,0,0,0,0,10000,50000
129525,129647,2000,I     ,A     ,Parent,BS    ,Behavioral Science,      ,      ,67412,123200,Home Health Care Aide                             ,4, ,0,0,0,0,0,0,10000,50000
129823,130073,2000,I     ,A     , ,BBA   ,Finance,      ,      ,83661,75550,Attorney                                          ,1, ,0,0,0,0,0,0,10000,50000
129892,129956,2001,S     ,A     , ,BA    ,Advertising & Public Relations,      ,      ,67412,315000,Affiliate (Clinical) Faculty                      ,2, ,0,0,0,0,0,0,10000,50000
130005,130084,2000,I     ,A     , ,BS    ,Criminal Justice,      ,      ,40731,98500,Police Officer                                    ,2, ,0,0,0,0,0,0,1000,10000
130032,130141,1988,I     ,A     , ,BS    ,GRO Social Studies,      ,      ,43889,206200,8th Grade Teacher                                 ,2, ,0,0,0,0,0,0,10000,50000
130118,130269,1999,I     ,A     ,Parent,BBA   ,Accounting,      ,      ,55297,113600,Master Scheduler                                  ,1, ,0,0,0,0,0,0,10000,50000
130188,130206,1992,I     ,A     , ,BS    ,Psychology,I     ,A     ,52852,137500,Research Associate                                ,2, ,0,0,0,0,0,0,10000,50000
130344,130434,1995,I     ,A     , ,BA    ,Communications,      ,      ,56635,707638,                                                  ,5,3/4/2005,0,0,0,0,0,20,50000,99999
130365,130600,2004,I     ,A     , ,BS    ,Group Science,I     ,A     ,55297,160800,VP of Quality/Systems Manager                     ,1, ,0,0,0,0,0,0,10000,50000
130390,130510,2003,I     ,A     , ,BS    ,Mathematics,I     ,A     ,70507,173000,                                                  ,0, ,0,0,0,0,0,0,10000,50000
130398,130522,2005,I     ,A     , ,BSW   ,Social Work,      ,      ,118761,153800,                                                  ,3,5/20/2015,0,0,0,50,0,125,10000,50000
130490,130563,2007,I     ,A     , ,BSN   ,Nursing,      ,      ,42181,111500,Nurse                                             ,1, ,0,0,0,0,0,0,10000,50000
130606,130730,1985,I     ,A     , ,BBA   ,Management,      ,      ,57859,115600,Manager                                           ,3, ,0,0,0,0,0,0,10000,50000
130679,130748,1980,I     ,A     , ,BS    ,Special Education,I     ,I     ,56133,478000,                                                  ,0, ,0,0,0,0,0,0,0,0
130716,130909,1973,I     ,A     , ,BS    ,Social Relations,      ,      ,48237,42690,                                                  ,0,4/14/2003,0,0,0,0,0,35,10000,50000
130829,130901,1994,I     ,A     ,Parent,BS    ,Physical Education,      ,      ,51291,121600,Elementary Teacher                                ,1, ,0,0,0,0,0,0,10000,50000
130939,131112,1983,I     ,A     , ,BSN   ,Nursing - RN,      ,      ,74626,77100,Practice Manager                                  ,1, ,0,0,0,0,0,0,10000,50000
131197,131292,1988,I     ,A     , ,BBA   ,Marketing,      ,      ,41719,43500,General Agent                                     ,2, ,0,0,0,0,0,0,1000,10000
131370,131560,2000,I     ,A     , ,BS    ,Biology,I     ,A     ,41397,88500,Farmer                                            ,0, ,0,0,0,0,0,0,10000,50000
131426,131474,1984,I     ,A     , ,BSE   ,Engineering,      ,      ,71164,294000,Engineering Manager                               ,5,11/11/2013,0,0,0,0,25,75,15000,24999
131557,131591,1985,I     ,A     , ,BS    ,Health Science,      ,      ,58125,807314,Nurse Coord.                                      ,1, ,0,0,0,0,0,0,50000,99999
131632,131886,1999,I     ,A     , ,BS    ,Physical Education,      ,      ,48913,131600,"Special Edu. 2nd, 3rd, 4th                        ",1, ,0,0,0,0,0,0,10000,50000
131741,131870,2000,I     ,A     , ,MED   ,General Education,      ,      ,57859,556682,                                                  ,0, ,0,0,0,0,0,0,25000,49999
131751,131936,2001,I     ,A     , ,BBA   ,Finance,      ,      ,58526,141500,Branch Administration Coordinator                 ,2, ,0,0,0,0,0,0,10000,50000
131761,131800,1988,I     ,A     , ,BS    ,Biology,      ,      ,46680,518980,                                                  ,2, ,0,0,0,0,0,0,10000,50000
131848,131855,1993,I     ,A     , ,BFA   ,Art,      ,      ,53101,169000,Art Director                                      ,1, ,0,0,0,0,0,0,0,37839
131907,132136,2001,I     ,A     , ,BS    ,History,      ,      ,65663,157000,Pastor                                            ,2,11/2/2008,0,0,0,0,0,175,10000,50000
132080,132334,1998,I     ,A     , ,MED   ,General Education,      ,      ,61465,200000,Educator                                          ,0, ,0,0,0,0,0,0,10000,50000
132135,132354,2005,I     ,A     , ,BS    ,Psychology,I     ,A     ,47313,443000,Special Agent                                     ,5, ,0,0,0,0,0,0,0,18517.56
132221,132253,2003,I     ,A     , ,BS    ,Group Science,      ,      ,53665,145328,Kindergarten Teacher                              ,3, ,0,0,0,0,0,0,10000,50000
132369,132436,1995,I     ,A     , ,BBA   ,Business General,      ,      ,57859,148600,Branch Manager                                    ,0, ,0,0,0,0,0,0,10000,50000
132371,132546,1998,I     ,A     , ,BS    ,Psychology,I     ,A     ,91629,83750,Police Ofcr  & Fireman                            ,1, ,0,0,0,0,0,0,1000,10000
132381,132591,2000,I     ,A     , ,BA    ,Biology,      ,      ,37132,45868,Software Engineer                                 ,2, ,0,0,0,0,0,0,1000,10000
132382,132404,1987,I     ,A     , ,BS    ,Biology,      ,      ,59758,201000,Stay At Home Mom                                  ,9, ,0,0,0,0,0,0,0,35404.39
132553,132623,1983,I     ,A     ,Parent,BS    ,Psychology,      ,      ,37880,73300,                                                  ,0, ,0,0,0,0,0,0,10000,50000
132622,132684,1976,I     ,A     , ,MST   ,Taxation,      ,      ,118761,586356,Director-Taxation Dept.                           ,1, ,0,0,0,0,0,0,100000,249999
132678,132913,1981,I     ,A     , ,BBA   ,Business General,I     ,A     ,57859,204800,Secretary/Treasurer                               ,1, ,0,0,0,0,0,0,10000,50000
132709,132817,1977,I     ,A     ,Parent,BBA   ,Management,      ,      ,57859,185400,Morgage Consultant                                ,1, ,0,0,0,0,0,0,10000,50000
132840,133013,2003,I     ,A     ,Parent,MHS   ,Medical Technology,I     ,A     ,40808,112600,Medical Technician                                ,1, ,0,0,0,0,0,0,1000,10000
133032,133141,1993,I     ,A     , ,BS    ,Psychology,      ,      ,36250,48300,Special Ed Teach                                  ,3, ,0,0,0,0,0,0,1000,10000
133108,133288,1992,I     ,A     , ,MED   ,General Education,      ,      ,52633,369033,                                                  ,0, ,0,0,0,0,0,0,15000,24999
133319,133361,1996,I     ,A     , ,BFA   ,Art,      ,      ,53249,647619,                                                  ,0, ,0,0,0,0,0,0,25000,49999
